	category	context	id	location	location_subtype	location_type	month	outcome_status	persistent_id
737	other-theft		66580707	{'latitude': '52.617281', 'street': {'id': 882364, 'name': 'On or near Howard Road'}, 'longitude': '-1.121451'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	59465e3364af5120f60baba84d279181d3055a4c13b0ed3373c8cbdc1e4353c9
738	other-theft		66579480	"{'latitude': '52.621799', 'street': {'id': 882359, 'name': ""On or near Mayor's Walk""}, 'longitude': '-1.124581'}"		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	8513824ec4ad732ef54af0d93e53f0f45bdb5d8c72beb3d5f9bdb1d596041050
739	other-theft		66579490	{'latitude': '52.627957', 'street': {'id': 883057, 'name': 'On or near Conifer Close'}, 'longitude': '-1.110068'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	d8b2180d0e69fa3b70b8b246889e6730919c507f5fd510ad53aace6ff4e3957b
740	other-theft		66578158	{'latitude': '52.638565', 'street': {'id': 883230, 'name': 'On or near Alberta Street'}, 'longitude': '-1.119636'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	98bc4349c6f5c1107ea813ee4aec3a954ef771aa89c2003e7cfe788f8d001784
741	other-theft		66578988	{'latitude': '52.624424', 'street': {'id': 882275, 'name': 'On or near Stuart Street'}, 'longitude': '-1.150485'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	729fae4e0e25698cbc213e469e1bd4af49e0152167a84e7df4ea0253357d44f7
742	other-theft		66576380	{'latitude': '52.630744', 'street': {'id': 883081, 'name': 'On or near Twycross Street'}, 'longitude': '-1.114858'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	e59b1ede76a1eefa0798b9c52da344af0d2aced638f7d8650da67b1d07c9303d
743	other-theft		66579506	{'latitude': '52.621146', 'street': {'id': 882347, 'name': 'On or near Petrol Station'}, 'longitude': '-1.132408'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	753887ca864d111066bcae7600346fac7edcb2ad0eb5bf5dbecf606c7a8da523
744	other-theft		66579118	{'latitude': '52.626489', 'street': {'id': 882334, 'name': 'On or near Lower Hastings Street'}, 'longitude': '-1.129097'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	02f8bc781694b0bacbc0e97218cb4c53912e60a67ff8b0b035585d0f39cfff2c
745	other-theft		66574636	{'latitude': '52.630438', 'street': {'id': 883353, 'name': 'On or near King Street'}, 'longitude': '-1.131914'}		Force	2018-07	{'category': 'Offender given a caution', 'date': '2018-07'}	e06b66a82d48ab2060316612bd9fad74b836101767fb7946532044c2601163eb
746	other-theft		66579124	{'latitude': '52.641197', 'street': {'id': 884356, 'name': 'On or near A594'}, 'longitude': '-1.129100'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	bf63bdcd03058024680a5b9be4357f13759918801c1af82fef5d3544e9270ca0
747	other-theft		66578140	{'latitude': '52.627744', 'street': {'id': 883202, 'name': 'On or near Mandora Lane'}, 'longitude': '-1.118922'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	8f40da75610e2ae115512f63aa27af9909a0a0485ac53deb3632246f05bbadc4
748	other-theft		66579324	{'latitude': '52.624562', 'street': {'id': 882300, 'name': 'On or near Petrol Station'}, 'longitude': '-1.152151'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	396499f973fe9f7378f997f0a737a23a1c3ba79b4d9c988bc7ef48cee29def47
749	other-theft		66579014	{'latitude': '52.628789', 'street': {'id': 883335, 'name': 'On or near Pelham Way'}, 'longitude': '-1.133764'}		Force	2018-07	{'category': 'Further investigation is not in the public interest', 'date': '2018-07'}	6a1d3f08d6dca0615dada09a5ea69c9135670a2b0a56ade7d357704a21918bc7
750	other-theft		66579322	{'latitude': '52.635062', 'street': {'id': 883289, 'name': 'On or near Gallowtree Gate'}, 'longitude': '-1.132222'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	ad822ba2c9cc4f1f1838c86af4ba0c647513bf8fe8ce86768473e40856bd3e07
751	other-theft		66581775	{'latitude': '52.631394', 'street': {'id': 883515, 'name': 'On or near Coventry Street'}, 'longitude': '-1.148399'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	14a9a37b17db0cd86eee738e9c934498e1010857855512c302f9668ebd43dc0a
752	other-theft		66581783	{'latitude': '52.637077', 'street': {'id': 883298, 'name': 'On or near Parking Area'}, 'longitude': '-1.131221'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	3267a9c7b49fff137f9ae8d4e28aeffb9c73e4e0f2d7e17a63a9feaee8985a64
753	other-theft		66578998	{'latitude': '52.619358', 'street': {'id': 882337, 'name': 'On or near Islington Street'}, 'longitude': '-1.132518'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	1f3a592cec9228c25e4a6983beb2b8987a2c44eb7bd3a479482ce313782f2360
754	other-theft		66578911	{'latitude': '52.619358', 'street': {'id': 882337, 'name': 'On or near Islington Street'}, 'longitude': '-1.132518'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	634c4e4fe739abcd790877683671b9ecb1c3ce2a1db73a16a320321d5d808dd2
755	other-theft		66576368	{'latitude': '52.637712', 'street': {'id': 883292, 'name': 'On or near Haymarket Bus Station'}, 'longitude': '-1.130751'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	9e79b8f5691e704c2ecc0ec309eecb8de0479b55256fbf261c5484abf6e97275
756	other-theft		66578857	{'latitude': '52.621146', 'street': {'id': 882347, 'name': 'On or near Petrol Station'}, 'longitude': '-1.132408'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	397b8dc706846b722c49cbf03df0dde2870da8a4445c32bcdaa25549fa0bb106
757	other-theft		66578471	{'latitude': '52.626548', 'street': {'id': 882320, 'name': 'On or near Leicester Royal Infirmiry'}, 'longitude': '-1.134680'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	b697ae04733f9425a78a620f98b9f9f303c4e3ce5ef16303519acde442f44224
758	other-theft		66578837	{'latitude': '52.621146', 'street': {'id': 882347, 'name': 'On or near Petrol Station'}, 'longitude': '-1.132408'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	4f73219c8e2cecf63613908f4368b16f96a29dd0586c772ef30a4e2f7dc27171
759	other-theft		66580302	{'latitude': '52.633414', 'street': {'id': 883262, 'name': 'On or near Swain Street'}, 'longitude': '-1.123359'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	2b1ad9dcd2b6d686b031a7916812cd10a00ee64d71b23ccd380a681194da5827
760	other-theft		66580377	{'latitude': '52.630852', 'street': {'id': 883336, 'name': 'On or near Park Street'}, 'longitude': '-1.130739'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	99970be5b4724e83b7452934cd3a7d3b31f89d229d96b70dd0886fab1abed05b
761	other-theft		66579731	{'latitude': '52.632469', 'street': {'id': 883334, 'name': 'On or near Pocklingtons Walk'}, 'longitude': '-1.134164'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	86e6d0a7cd0b17bcc6e936b81c507a424afe0a0f484f287b4c8a2ecc23f959d5
762	other-theft		66580389	{'latitude': '52.631373', 'street': {'id': 883503, 'name': 'On or near Foxon Street'}, 'longitude': '-1.145474'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	d74558bcae1a8bb2c2f067f6890c8fe6fa4c6b01f1df473007e3b645265a26e5
763	other-theft		66579749	{'latitude': '52.637069', 'street': {'id': 883413, 'name': 'On or near Supermarket'}, 'longitude': '-1.131414'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	15304688d8768b021899dcc9a463d6d4f92940d0534240f78e70eee5dcce9584
764	other-theft		66580392	{'latitude': '52.637581', 'street': {'id': 883464, 'name': 'On or near Warren Street'}, 'longitude': '-1.148649'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	fb9b208cc91a1bc63eb319679bb59f6fdb32dc60c04a2f58e8b36777cbfbcfa8
765	other-theft		66578863	{'latitude': '52.634407', 'street': {'id': 883407, 'name': 'On or near Shopping Area'}, 'longitude': '-1.133653'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	642c8c3ce2590761577b8409252ffe1302d53c36c6104dbf5daff6e587e3cd1d
766	other-theft		66579752	{'latitude': '52.637674', 'street': {'id': 883469, 'name': 'On or near Tudor Road'}, 'longitude': '-1.147819'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	7df78647635e98d725f1dcee167ff680f3d6efa0093885d5f10344d02a884d15
767	other-theft		66576400	{'latitude': '52.625560', 'street': {'id': 882301, 'name': 'On or near Petrol Station'}, 'longitude': '-1.152206'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	2c1fd303b2bd89688cabefbefde5c404a9b45a4e18d760e4bdb86225db0be3d1
768	possession-of-weapons		66579307	{'latitude': '52.625217', 'street': {'id': 882297, 'name': 'On or near Bruce Street'}, 'longitude': '-1.149553'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	4c4eaa8d8476f1b40b87928398b8de121a3c1fc0bc4c3b4f16de66fa194f4985
769	possession-of-weapons		66577889	{'latitude': '52.641197', 'street': {'id': 884356, 'name': 'On or near A594'}, 'longitude': '-1.129100'}		Force	2018-07	{'category': 'Awaiting court outcome', 'date': '2018-07'}	4d41e6edcea8b501ec56f23692c8b0660e5eeaf663c99c4be73e32ab9bd0c649
770	possession-of-weapons		66577666	{'latitude': '52.637636', 'street': {'id': 883370, 'name': 'On or near Eldon Street'}, 'longitude': '-1.127708'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	9f6734794529ccb756c0b373fcad20a48a87099764f74516965c93b9b80d69de
771	possession-of-weapons		66575008	{'latitude': '52.633879', 'street': {'id': 883358, 'name': 'On or near Horsefair Street'}, 'longitude': '-1.132821'}		Force	2018-07	{'category': 'Awaiting court outcome', 'date': '2018-07'}	cfa85642e0b05c01c164a410354e02523578925aff78df10020b125d944ac663
772	possession-of-weapons		66580745	{'latitude': '52.630684', 'street': {'id': 883373, 'name': 'On or near Dunkirk Street'}, 'longitude': '-1.128659'}		Force	2018-07	{'category': 'Awaiting court outcome', 'date': '2018-07'}	dfffab5fdd8f7092cf51121c00b797337ad45bce292834babd311ad70c596641
773	possession-of-weapons		66576443	{'latitude': '52.636790', 'street': {'id': 883288, 'name': 'On or near Haymarket'}, 'longitude': '-1.131360'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	e7208e856ffdded89de9a08a89eba0132b782954756697702802bd849b45f978
774	possession-of-weapons		66576245	{'latitude': '52.637354', 'street': {'id': 883414, 'name': 'On or near Shopping Area'}, 'longitude': '-1.138383'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	ee5aaad168676808b43464b603a49266ebffe952169f29213cc6928cc10ffa8b
775	possession-of-weapons		66576122	{'latitude': '52.628418', 'street': {'id': 883256, 'name': 'On or near De Montfort Square'}, 'longitude': '-1.126074'}		Force	2018-07	{'category': 'Further investigation is not in the public interest', 'date': '2018-07'}	fd2d27bbd2d0e94692a5ef475b720a418517cc672df9711f8253915037adf310
776	possession-of-weapons		66576892	{'latitude': '52.628685', 'street': {'id': 883131, 'name': 'On or near Laurel Road'}, 'longitude': '-1.109979'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	67e5144de1b151b6562aeb198f78c8c6e0e0c866ad771447d0a0faa440436749
777	possession-of-weapons		66575113	{'latitude': '52.636536', 'street': {'id': 883356, 'name': 'On or near Humberstone Gate'}, 'longitude': '-1.128602'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	a6b935ab3f2ce1a9f14f14edf59846310d2acf975fbb7386df5032190d0e7878
778	possession-of-weapons		66574784	{'latitude': '52.637543', 'street': {'id': 883218, 'name': 'On or near Kent Street'}, 'longitude': '-1.118844'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	15d44809ac8d52fa575f6daab7d1ffe53b7cfd00f0eb15cbc793d8933eabb210
779	possession-of-weapons		66575611	{'latitude': '52.628256', 'street': {'id': 883456, 'name': 'On or near Briton Street'}, 'longitude': '-1.148327'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	d142c384d8d6d0dc99948cc8f2932c2380f6b69a10e91113e330142c3703f453
780	possession-of-weapons		66578597	{'latitude': '52.632469', 'street': {'id': 883334, 'name': 'On or near Pocklingtons Walk'}, 'longitude': '-1.134164'}		Force	2018-07	{'category': 'Formal action is not in the public interest', 'date': '2018-07'}	877fb3f7dadfad1901036db41c0e13ba7d8cba694db1125b0e215d79f6be4f78
781	possession-of-weapons		66578637	{'latitude': '52.630054', 'street': {'id': 883351, 'name': 'On or near Lower Brown Street'}, 'longitude': '-1.134685'}		Force	2018-07	{'category': 'Awaiting court outcome', 'date': '2018-07'}	2f4a3aaaab13f7860bbbd99e2423c3ef10d0a12c869b22be008b547a0964e96a
782	possession-of-weapons		66579420	{'latitude': '52.637600', 'street': {'id': 883324, 'name': 'On or near St Peters Lane'}, 'longitude': '-1.135171'}		Force	2018-07	{'category': 'Awaiting court outcome', 'date': '2018-07'}	e7028b9982d7a494888cf617ac9b86313e86071653911bfd3c31adf90b441559
783	public-order		67036612	{'latitude': '52.631569', 'street': {'id': 1489803, 'name': 'Leicester (station)'}, 'longitude': '-1.124283'}	STATION	BTP	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	
784	public-order		66577280	{'latitude': '52.620211', 'street': {'id': 882352, 'name': 'On or near Supermarket'}, 'longitude': '-1.133638'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	da4778c2580475cd3d57bb27f65f8d2c7b6af79d6ad947c60ce4ee14b01a975d
785	public-order		66574420	{'latitude': '52.627335', 'street': {'id': 883048, 'name': 'On or near Skipworth Street'}, 'longitude': '-1.114705'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	c5fabd9ce0f650125969e987fc3a91f24bde20c2f0d654c31670e66bb57f05e2
786	public-order		66573647	{'latitude': '52.631373', 'street': {'id': 883503, 'name': 'On or near Foxon Street'}, 'longitude': '-1.145474'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	7af6f95de4a62b7f29a44616e327ec89b92767dde731653f12fcdc3fa3c79a5f
787	public-order		66575781	{'latitude': '52.638691', 'street': {'id': 883400, 'name': 'On or near Nightclub'}, 'longitude': '-1.131914'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	cfb25913591d1515906893561640ee68b3a97780a613379c6c930e70b6445e90
788	public-order		66576420	{'latitude': '52.636721', 'street': {'id': 883359, 'name': 'On or near Haymarket'}, 'longitude': '-1.132898'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	1cfccb34b4fce5df52564e453f9ede2910845999749ec885ee336e722961eeae
789	public-order		66574743	{'latitude': '52.636256', 'street': {'id': 883316, 'name': 'On or near Wimbledon Street'}, 'longitude': '-1.125933'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	c154288869c1dd7cc05578e994677591512deb8ff34a0c98c447aef25cc31c04
790	public-order		66581040	{'latitude': '52.630438', 'street': {'id': 883353, 'name': 'On or near King Street'}, 'longitude': '-1.131914'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	7789a0886ef1faa1b20dd7870eae437c52d569f13217b7f79d9da120ef24a95d
791	public-order		66579478	{'latitude': '52.637432', 'street': {'id': 883333, 'name': 'On or near Potter Street'}, 'longitude': '-1.126885'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	d69efefd746805c6d7a0ebebbc38ec58c2045815f5e074961ccdba8a2e63b3d2
792	public-order		66575973	{'latitude': '52.626548', 'street': {'id': 882320, 'name': 'On or near Leicester Royal Infirmiry'}, 'longitude': '-1.134680'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	2d7f60a618d853d68e779f91d992e3cfa0978754f096398cadd79b525cec8446
793	public-order		66580852	{'latitude': '52.632073', 'street': {'id': 883364, 'name': 'On or near Granby Street'}, 'longitude': '-1.126829'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	ab5acc5e539dab274bbd45f8d9cb6323ffd49ec38c0dbd1bee86178401b9d1e1
794	public-order		66581835	{'latitude': '52.629018', 'street': {'id': 883076, 'name': 'On or near Welland Street'}, 'longitude': '-1.116148'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	9bb5d57d3416040ff7e06207d92f06bf5dbe5c75673afa3f4699813861062dd5
795	public-order		66580616	{'latitude': '52.636256', 'street': {'id': 883316, 'name': 'On or near Wimbledon Street'}, 'longitude': '-1.125933'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	9fd147f6c71f6ebe52339757eca72674b20b6d5b76113bcd6b97c89f4ce2fd02
796	public-order		66579696	{'latitude': '52.624661', 'street': {'id': 882419, 'name': 'On or near St James Terrace'}, 'longitude': '-1.114094'}		Force	2018-07	{'category': 'Formal action is not in the public interest', 'date': '2018-07'}	56e9972fee4d134383d93c356c98c07c10acf0471728e2145db03b4a2b695a1c
797	public-order		66578865	{'latitude': '52.638691', 'street': {'id': 883400, 'name': 'On or near Nightclub'}, 'longitude': '-1.131914'}		Force	2018-07	{'category': 'Awaiting court outcome', 'date': '2018-07'}	7a40fc6b763b87d07ab47db4bcf0487cb48814c8544b28bf33012273a025371c
798	public-order		66581830	{'latitude': '52.631271', 'street': {'id': 883116, 'name': 'On or near Mere Road'}, 'longitude': '-1.110858'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	6611815b9b9e6630de77351039e2397fce336d993a83589d2278decb14f2825d
799	public-order		66578409	{'latitude': '52.631471', 'street': {'id': 883205, 'name': 'On or near Willow Court'}, 'longitude': '-1.119512'}		Force	2018-07	{'category': 'Awaiting court outcome', 'date': '2018-07'}	6185e30014d5941244a8fcec21c27f49d70a724e4ce5cc62e74bfd12c010d837
800	public-order		66574394	{'latitude': '52.637069', 'street': {'id': 883413, 'name': 'On or near Supermarket'}, 'longitude': '-1.131414'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	374c6d1cdd9e35484a1f4e976eb532a459d40064c3540f9bec012f953f39c73a
801	public-order		66579679	{'latitude': '52.627744', 'street': {'id': 883202, 'name': 'On or near Mandora Lane'}, 'longitude': '-1.118922'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	f8c6e866bbc862ab54b9bea586e7b1881b534f3c513abde14b8e4c429c3eb065
802	public-order		66581749	{'latitude': '52.627664', 'street': {'id': 883457, 'name': 'On or near Supermarket'}, 'longitude': '-1.149757'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	5531a54d5f5e9980af09397bb6180794448df107cb199c55fc2163d5e0b3eb7b
803	public-order		66581745	{'latitude': '52.634359', 'street': {'id': 883103, 'name': 'On or near Polaris Close'}, 'longitude': '-1.114992'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	d6edb791809136e14deab6d0a400854c64e7402d4f265dc647a86895a2fdd28a
804	public-order		66581264	{'latitude': '52.626548', 'street': {'id': 882320, 'name': 'On or near Leicester Royal Infirmiry'}, 'longitude': '-1.134680'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	b3077409f16397315af2981c6bac55421e12aa4fea23cc0a8968164e2138950f
805	public-order		66578974	{'latitude': '52.626216', 'street': {'id': 882268, 'name': 'On or near Western Road'}, 'longitude': '-1.147215'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	90abd92435cdbae68ed67f534b962b49fd02482b0316d04d5cf3204e14287ff3
806	public-order		66579107	{'latitude': '52.634407', 'street': {'id': 883407, 'name': 'On or near Shopping Area'}, 'longitude': '-1.133653'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	83a1863774715b23c451370fd4851aba1465e567428d4bd4715e0760fde42290
807	public-order		66574713	{'latitude': '52.631664', 'street': {'id': 883393, 'name': 'On or near Nightclub'}, 'longitude': '-1.132274'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	9cae436670e20dafd45e7fd3fd3b2af3bf0300bac02253962c7f7779ff62652e
808	public-order		66579135	{'latitude': '52.622751', 'street': {'id': 882299, 'name': 'On or near Bisley Street'}, 'longitude': '-1.150355'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	77c0fdb96ff023d69058422208f983a516ef9481f0e3267254e25bfffcec7999
809	public-order		66579396	{'latitude': '52.634859', 'street': {'id': 883508, 'name': 'On or near Flora Street'}, 'longitude': '-1.151406'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	03174ac9b57cad4e0fdce75cf82e69878231beabe720b2185f15f99b35842132
810	public-order		66579349	{'latitude': '52.635904', 'street': {'id': 883412, 'name': 'On or near Shopping Area'}, 'longitude': '-1.136786'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	da6877eeffa619c3feec1cc307489a1570baf28192b40eb2890e2de752adda9d
811	public-order		66582127	{'latitude': '52.638565', 'street': {'id': 883230, 'name': 'On or near Alberta Street'}, 'longitude': '-1.119636'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	dd2528497b04078375343b1af0118342d243697d325b3c0c40ab032f639f2e55
812	public-order		66581352	{'latitude': '52.633680', 'street': {'id': 883402, 'name': 'On or near Supermarket'}, 'longitude': '-1.130225'}		Force	2018-07	{'category': 'Further investigation is not in the public interest', 'date': '2018-07'}	614847e4875a42b31bfb33843066200667837192644e60b4c3cbef2fd80b027a
813	public-order		66581378	{'latitude': '52.632073', 'street': {'id': 883364, 'name': 'On or near Granby Street'}, 'longitude': '-1.126829'}		Force	2018-07	{'category': 'Investigation complete; no suspect identified', 'date': '2018-07'}	462563a4567adcf26c25e85ea9ef728888d7497ffbcb49e58a2a157f18762f86
814	public-order		66575429	{'latitude': '52.641197', 'street': {'id': 884356, 'name': 'On or near A594'}, 'longitude': '-1.129100'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	703ea8e6fb0eadb0d2f584283f209e2805edd48a0722710bef6f7ac735e2a1b8
815	public-order		66576162	{'latitude': '52.615943', 'street': {'id': 882342, 'name': 'On or near Euston Street'}, 'longitude': '-1.132600'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	f636a48875269298d619e3a5af4816d77c24bdb2d4ba716009ab6815658444b1
816	public-order		66581531	{'latitude': '52.635767', 'street': {'id': 883291, 'name': 'On or near High Street'}, 'longitude': '-1.135267'}		Force	2018-07	{'category': 'Unable to prosecute suspect', 'date': '2018-07'}	c729a8a647fd98ccfc95795b2c2f6369869ca11c8f4be2923bf7b6926d5811f7
817	public-order		66576206	{'latitude': '52.638691', 'street': {'id': 883400, 'name': 'On or near Nightclub'}, 'longitude': '-1.131914'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	75bdfa9fb3ee17b2dab56cdda459ab9643a14c2841859d7646fbf2c7c2230700
818	public-order		66575759	{'latitude': '52.633007', 'street': {'id': 883386, 'name': 'On or near Bowling Green Street'}, 'longitude': '-1.132839'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	b9f3806203634b467d4b25a1bbe96f7e025d633e5cf6b9936aca6b4cddc779ec
819	public-order		66576726	{'latitude': '52.636250', 'street': {'id': 883415, 'name': 'On or near Shopping Area'}, 'longitude': '-1.133691'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	a5b8118fe92245d082a8682ffad3169d12106fb972941a41a19b42ad1ff7c7f0
820	public-order		66576774	{'latitude': '52.636250', 'street': {'id': 883415, 'name': 'On or near Shopping Area'}, 'longitude': '-1.133691'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	3284630583a893deb18a9ce38caf7c853a3c62c70df32c2b075c84cbe1a39d90
821	public-order		66575743	{'latitude': '52.640715', 'street': {'id': 884342, 'name': 'On or near Wood Street'}, 'longitude': '-1.130854'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	a91f22d20f04e2056fd9bca8d826a205f9f4f35fcc848b01f83490d535ae53d3
822	public-order		66575738	{'latitude': '52.626548', 'street': {'id': 882320, 'name': 'On or near Leicester Royal Infirmiry'}, 'longitude': '-1.134680'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	aaeb223c2a69a45e1778aca0ad6f8b305074cb262b0c9a30930abf6988b3f093
823	public-order		66580741	{'latitude': '52.620842', 'street': {'id': 876361, 'name': 'On or near Counting House Road'}, 'longitude': '-1.131306'}		Force	2018-07	{'category': 'Formal action is not in the public interest', 'date': '2018-07'}	8578f4bbe63dbd65fb451857cefa06083e9212e5f2845630338ce2c012c47447
824	public-order		66577046	{'latitude': '52.638691', 'street': {'id': 883400, 'name': 'On or near Nightclub'}, 'longitude': '-1.131914'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	bb1e50327aae09d2ffd192827ccef7ffbf098fea365d0ef2bdaf9978c38a25f5
825	public-order		66575169	{'latitude': '52.636790', 'street': {'id': 883288, 'name': 'On or near Haymarket'}, 'longitude': '-1.131360'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	c4b74b05dadcacea06c9d3b66d52b8fd5b5e4090178f75a2a8384a3fa29326dc
826	public-order		66576941	{'latitude': '52.636250', 'street': {'id': 883415, 'name': 'On or near Shopping Area'}, 'longitude': '-1.133691'}		Force	2018-07	{'category': 'Local resolution', 'date': '2018-07'}	4d796740e9b7a3fdebd904e01cbd907298f0b9b9723639512db9d7b091835a74
827	public-order		66576926	{'latitude': '52.638691', 'street': {'id': 883400, 'name': 'On or near Nightclub'}, 'longitude': '-1.131914'}		Force	2018-07	{'category': 'Formal action is not in the public interest', 'date': '2018-07'}	112342cc704a75f00bd053e406f563803063a3ec3509c0fb5c1d7311d2a07f1c
828	public-order		66576911	{'latitude': '52.635184', 'street': {'id': 883410, 'name': 'On or near Shopping Area'}, 'longitude': '-1.135455'}		Force	2018-07	{'category': 'Formal action is not in the public interest', 'date': '2018-07'}	55920aa95ccf990ddc828e99ed686580993a318e5ec495dd4c918fa2afb31077
829	public-order		67036609	{'latitude': '52.631569', 'street': {'id': 1489803, 'name': 'Leicester (station)'}, 'longitude': '-1.124283'}	STATION	BTP	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	
830	public-order		66582027	{'latitude': '52.638691', 'street': {'id': 883400, 'name': 'On or near Nightclub'}, 'longitude': '-1.131914'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	9da2fb6dd03b121ef631c4d599affb2cae7821b45cc63303737871a42414ae5e
831	public-order		66581823	{'latitude': '52.631611', 'street': {'id': 883264, 'name': 'On or near Slate Street'}, 'longitude': '-1.122612'}		Force	2018-07	{'category': 'Under investigation', 'date': '2018-07'}	471721d6af166441486f5e6ebc3189065b65f8ef67f55e5c5b8d65f1fc5b25e6
832	public-order		66575658	{'latitude': '52.635062', 'street': {'id': 883289, 'name': 'On or near Gallowtree Gate'}, 'longitude': '-1.132222'}		Force	2018-07	{'category': 'Awaiting court outcome', 'date': '2018-07'}	72e6e39f940e7534b47746db3073482f4f2f62bf320e062ce9e31cb8b904d3b1
